SampleID,Country,Latitude,Longitude,pc1,pc2,pc3
SAMP3303,Puerto Rico (USA),18.11277777777778,-66.95333333333333,2.055383825,2.508827339,1.879360547
SAMP3304,Puerto Rico (USA),18.086666666666666,-66.96388888888889,2.748997393,2.702630562,0.698064316
SAMP3305,Puerto Rico (USA),18.081944444444446,-66.9821388888889,3.938821807,4.527167377,1.431811123
SAMP3306,Puerto Rico (USA),18.1675,-67.18055555555556,2.069227483,2.476899715,1.176970636
SAMP3307,Puerto Rico (USA),18.141944444444444,-67.17722222222223,3.086001041,3.185531984,1.789330924
SAMP3308,Puerto Rico (USA),18.120555555555555,-67.18388888888889,2.342080585,3.852587772,2.178284751
SAMP3309,Puerto Rico (USA),18.401666666666664,-67.14500000000001,2.837310464,2.581753078,2.03844809
SAMP331,Italy,37.59702777777778,15.170388888888889,-8.198341081,-0.745851723,-1.750480384
SAMP3310,Puerto Rico (USA),18.396944444444443,-67.11527777777778,4.148295697,3.584383711,1.400568231
SAMP3311,Puerto Rico (USA),18.38277777777778,-67.09333333333333,0.629788114,2.944978821,2.820252038
SAMP3312,Puerto Rico (USA),18.37138888888889,-67.06944444444444,4.115144675,3.704382215,1.840764077
SAMP3313,Puerto Rico (USA),18.360000000000003,-67.0436111111111,2.295896104,2.172881726,1.161771912
SAMP3314,Puerto Rico (USA),18.352500000000003,-67.01805555555555,1.897147743,2.742984689,0.863213473
SAMP3315,Puerto Rico (USA),18.341666666666665,-66.99,1.885865039,2.129769942,1.334022543
SAMP3316,Puerto Rico (USA),18.337777777777777,-66.96333333333334,0.934657461,1.633059995,2.87942902
SAMP3317,Puerto Rico (USA),18.323055555555555,-66.94222222222223,2.484894869,2.408575202,1.221428671
SAMP3318,Puerto Rico (USA),18.310555555555556,-66.91777777777779,2.571912862,2.416494883,0.861777471
SAMP3319,Puerto Rico (USA),18.299166666666668,-66.89805555555556,3.342059735,3.151383822,1.639860886
SAMP332,Italy,37.61822222222222,15.139138888888889,-7.391747804,-0.52556773,-1.161684894
SAMP3320,Puerto Rico (USA),18.29888888888889,-66.87083333333332,2.843288882,3.725024783,2.187123011
SAMP3321,Puerto Rico (USA),18.32361111111111,-66.86777777777777,2.443165215,3.240455019,0.170858639
SAMP3322,Puerto Rico (USA),18.33611111111111,-66.8425,1.476594447,3.619782244,0.516754682
SAMP3323,Puerto Rico (USA),18.350555555555555,-66.82055555555556,3.024581158,4.287839164,2.013040504
SAMP3324,Puerto Rico (USA),18.36722222222222,-66.80305555555556,4.02242144,3.137628129,2.815299192
SAMP3325,Puerto Rico (USA),18.392777777777777,-66.79083333333332,2.328232171,2.259269483,0.627249105
SAMP3326,Puerto Rico (USA),18.41444444444444,-66.7713888888889,2.720329692,4.152694943,2.416733348
SAMP3327,Puerto Rico (USA),18.442777777777778,-66.75611111111111,3.774438128,3.517862401,2.163905065
SAMP3328,Puerto Rico (USA),18.223611111111108,-67.1363888888889,1.434436442,3.533763046,0.930014301
SAMP3329,Puerto Rico (USA),18.241111111111113,-67.16416666666667,1.106018826,2.934183062,1.612740141
SAMP3330,Puerto Rico (USA),18.21611111111111,-67.14861111111112,2.139783236,2.94745236,1.620304144
SAMP3331,Puerto Rico (USA),18.2125,-67.11722222222221,1.515836787,2.726143169,1.322939253
SAMP3332,Puerto Rico (USA),18.23888888888889,-67.13305555555554,0.976312644,1.788743492,0.775019361
SAMP3333,Puerto Rico (USA),18.26638888888889,-67.16611111111112,2.064193588,3.971668927,2.264436843
SAMP3334,Puerto Rico (USA),18.08222222222222,-67.00777777777778,2.690584339,3.621512688,1.475982133
SAMP337,Italy,37.08775,14.976694444444444,9.486663113,1.440920716,-2.725885397
SAMP339,Italy,37.08775,14.976694444444444,8.195061955,2.339490186,-3.422592047
SAMP3399,Puerto Rico (USA),18.084666666666667,-66.65452777777779,1.521098877,3.787180032,0.879222701
SAMP34,Kenya,3.525183333333333,39.45001666666667,-8.033596705,-0.526773011,-1.688724895
SAMP341,Malta,35.88341666666667,14.407388888888889,2.112018717,-0.182381957,-1.713246809
SAMP3452,Puerto Rico (USA),18.488055555555558,-66.94500000000001,3.384629248,3.988298031,1.200215248
SAMP3453,Puerto Rico (USA),18.45861111111111,-66.90555555555557,2.241739276,4.676526995,1.44155403
SAMP3454,Puerto Rico (USA),18.46972222222222,-66.87916666666666,3.367745562,3.320342743,1.279398383
SAMP3455,Puerto Rico (USA),18.473611111111108,-66.85277777777777,2.316953986,3.103502322,0.605541
SAMP3456,Puerto Rico (USA),18.184444444444445,-67.15527777777778,4.222978425,2.909893892,1.438687247
SAMP3457,Puerto Rico (USA),18.04388888888889,-66.96611111111112,3.10316323,3.682216054,2.068959423
SAMP3458,Puerto Rico (USA),18.394805555555553,-65.82288888888888,0.964089189,2.384187117,3.830499197
SAMP3459,Puerto Rico (USA),18.38261111111111,-65.9666388888889,4.031568223,4.186944797,2.605628605
SAMP346,Malta,35.88341666666667,14.407388888888889,2.064829636,0.109311229,-0.617090478
SAMP3460,Puerto Rico (USA),18.372777777777777,-65.93125,1.945918344,3.294892994,1.192521256
SAMP3462,Puerto Rico (USA),18.369722222222222,-65.90061111111112,2.344395742,3.330429658,2.601993591
SAMP3463,Puerto Rico (USA),18.37661111111111,-65.86752777777777,2.179971336,2.688009808,0.781018515
SAMP3464,Puerto Rico (USA),18.34358333333333,-66.16102777777779,3.005331064,2.615973573,1.821158084
SAMP3466,USA,27.14097222222222,-80.19850000000001,3.0627927,1.47521041,-1.266223604
SAMP3468a,USA,27.14097222222222,-80.19850000000001,3.056119392,1.966642063,-0.855909679
SAMP3469a,USA,27.14097222222222,-80.19850000000001,3.093693077,1.962393409,-0.9299753
SAMP347,Malta,35.824361111111116,14.451888888888888,-0.409527589,0.066166079,-1.681489892
SAMP3477a,USA,27.64397222222222,-80.39566666666667,2.627733817,1.269488446,-0.527575922
SAMP3478a,USA,27.64397222222222,-80.39566666666667,3.871863894,1.893939894,-0.748532409
SAMP3479a,USA,27.64397222222222,-80.39566666666667,5.378817808,1.459433086,-1.879608089
SAMP348,Malta,35.824361111111116,14.451888888888888,-0.251337967,-0.084270611,-1.55622292
SAMP3483a,USA,27.64397222222222,-80.39566666666667,4.774744022,2.766570637,-0.044318392
SAMP3485a,USA,28.662166666666664,-81.2065,5.309356784,1.930710925,0.998716688
SAMP349,Malta,35.824361111111116,14.451888888888888,-0.097539096,0.593190594,-1.527982649
SAMP35,Kenya,3.525183333333333,39.45001666666667,-8.426935787,-1.183118849,-1.923798482
SAMP351,Malta,35.98216666666667,14.336472222222223,4.323968523,1.802472528,-1.610346381
SAMP352,Malta,35.98216666666667,14.336472222222223,2.378557214,0.589766721,-1.247187871
SAMP353,Malta,35.98216666666667,14.336472222222223,5.034469654,0.868461431,-2.390791122
SAMP354,Malta,35.98216666666667,14.336472222222223,4.798186959,0.472094845,-1.888201603
SAMP358,Malta,35.98216666666667,14.336472222222223,2.420250547,0.218532706,-2.495486505
SAMP36,Kenya,3.525183333333333,39.45001666666667,-8.38342888,-0.974690159,-1.79125003
SAMP360,Italy,40.77388888888889,8.488888888888889,11.81545747,4.802597039,-5.60102626
SAMP363,Italy,40.77388888888889,8.488888888888889,12.19204365,4.926767127,-5.748757139
SAMP364,Italy,40.7975,8.455277777777777,11.68298912,4.839519107,-5.35947421
SAMP366,Italy,40.7975,8.455277777777777,10.96047922,4.638177789,-5.487732921
SAMP37,Kenya,3.260975,38.20577777777778,-7.412430192,-0.400063941,-1.168712304
SAMP370,Italy,39.51416666666667,8.675833333333333,9.132893428,1.478052361,-2.67666931
SAMP373,Italy,39.48527777777778,8.658333333333333,12.16328959,4.93372223,-5.621869269
SAMP375,Italy,39.48527777777778,8.658333333333333,11.69277399,4.017066564,-5.589749973
SAMP376,Italy,39.749722222222225,8.651111111111112,11.87637031,4.684824588,-5.378850867
SAMP377,Italy,39.749722222222225,8.651111111111112,12.08491454,4.203553855,-4.903673628
SAMP381,Italy,40.58694444444445,8.546944444444444,11.5147568,4.763607767,-5.172852806
SAMP382,Italy,40.58694444444445,8.546944444444444,11.65471253,4.574675492,-5.366540405
SAMP385,Italy,40.221111111111114,8.79111111111111,-8.294796498,-0.846891061,-1.425593661
SAMP388,Italy,39.49277777777778,9.3125,-7.097103895,-0.565626971,-2.061925492
SAMP389,Italy,39.49277777777778,9.3125,10.99051341,2.301556557,-4.772490009
SAMP39,Kenya,3.260975,38.20577777777778,-8.243763284,-0.616531203,-1.543316677
SAMP390,Italy,39.49277777777778,9.3125,10.72527432,1.291654986,-4.408660636
SAMP392,Italy,39.98638888888889,8.611944444444443,11.46907057,3.573712098,-5.610645954
SAMP395,Italy,39.98638888888889,8.611944444444443,11.18430839,3.629181371,-5.32887836
SAMP398,Italy,39.533055555555556,8.618611111111111,11.61305708,4.814656423,-5.088962978
SAMP399,Italy,39.533055555555556,8.618611111111111,11.98541493,4.806675583,-5.24431737
SAMP4,Kenya,0.2619388888888889,34.927863888888886,-7.327785543,-0.545844478,-2.062161876
SAMP406,Spain,38.42977777777777,-5.007472222222222,0.600315217,3.445422388,10.65578824
SAMP407,Spain,38.42977777777777,-5.007472222222222,0.549993975,3.105952332,10.01705887
SAMP41,Kenya,3.2609444444444446,38.205758333333335,-7.222505759,-1.022220985,-1.108443022
SAMP412,Spain,37.952222222222225,-4.819305555555555,1.220952827,2.599736414,9.814039867
SAMP414,Spain,38.42977777777777,-5.007472222222222,0.904839855,3.076240223,10.55737572
SAMP416,Italy,38.117916666666666,13.30375,5.54849652,3.355676937,-2.89835094
SAMP418,Italy,38.117916666666666,13.30375,5.490470883,1.603149366,-2.548573779
SAMP419,Italy,38.051944444444445,13.232861111111111,4.917758984,2.202492571,-2.760108716
SAMP42,Kenya,3.2609444444444446,38.205758333333335,-7.818131663,-1.171215395,-0.637449334
SAMP421,Italy,37.93669444444444,13.78888888888889,10.47576536,3.620840446,-5.072171423
SAMP422,Italy,37.93669444444444,13.78888888888889,5.566656674,1.759467201,-3.87209311
SAMP423,Italy,37.93669444444444,13.78888888888889,4.908752553,1.18878101,-4.03529072
SAMP428,Italy,37.953500000000005,13.77363888888889,9.65854739,3.469661296,-4.308000787
SAMP429,Italy,37.953500000000005,13.77363888888889,9.619846084,3.434257701,-5.145611227
SAMP431,Portugal,40.163444444444444,-7.1620388888888895,0.838460923,3.276367112,10.65676314
SAMP432,Portugal,40.163444444444444,-7.1620388888888895,0.724687653,3.552728375,10.01739194
SAMP433,Portugal,40.163444444444444,-7.1620388888888895,0.573370468,3.304576915,10.39753738
SAMP434,Portugal,40.163444444444444,-7.1620388888888895,1.015042262,3.158758477,10.60474589
SAMP436,Portugal,39.82520277777778,-7.461772222222223,0.642805004,3.329998102,10.70116874
SAMP437,Portugal,39.82520277777778,-7.461772222222223,0.38012742,3.434905527,10.54960703
SAMP438,Portugal,39.82520277777778,-7.461772222222223,0.416933997,3.416164208,10.69556755
SAMP439,Portugal,39.82520277777778,7.461772222222223,1.050136547,3.35433775,10.65240362
SAMP442,South Africa,-33.97083333333334,18.90833333333333,-7.468497825,-1.313200539,-1.604491728
SAMP446,South Africa,-33.97083333333334,18.90833333333333,-7.463997039,-1.566923864,-1.966007639
SAMP45,Kenya,3.547725,39.427788888888884,-7.877645763,-0.77168965,-1.400448285
SAMP451,South Africa,-33.97083333333334,18.90833333333333,-7.640849604,-1.701781274,-2.206733596
SAMP455,South Africa,-33.97083333333334,18.90833333333333,-7.691438832,-1.064688788,-2.641284244
SAMP46,Kenya,3.547725,39.427788888888884,-8.009686443,-0.584215134,-1.290818902
SAMP47,Kenya,0.5696388888888889,34.38183611111111,-7.727614515,-0.787779635,-2.079428876
SAMP48,Kenya,0.5696388888888889,34.38183611111111,-7.700647804,-0.658426992,-1.65039888
SAMP49,Kenya,0.5696388888888889,34.38183611111111,-8.101523227,-1.068612393,-1.729678607
SAMP5,Kenya,0.1525611111111111,34.85568888888889,-6.895146428,-1.533257893,-1.915948728
SAMP50,Kenya,0.5696388888888889,34.38183611111111,-7.35737898,-0.879397892,-1.839440069
SAMP51,Kenya,0.12980833333333333,37.33457222222223,-7.898097169,-0.394681713,-0.738066565
SAMP52,Kenya,0.12980833333333333,37.33457222222223,-7.093744128,-0.993777173,-1.652276447
SAMP53,Kenya,0.10192777777777778,37.170775,-7.140143374,-1.066108446,-0.628553517
SAMP538,South Africa,-32.75416666666667,18.325,-7.774703775,-1.505956744,-2.124091777
SAMP54,Kenya,0.10192777777777778,37.170775,-7.767342072,-0.688475311,-1.638350446
SAMP541,South Africa,-32.75416666666667,18.325,-8.233765049,-0.788901841,-1.295305969
SAMP546,South Africa,-32.75416666666667,18.325,-7.574412066,-1.108934629,-2.368404415
SAMP55,Kenya,0.04266388888888889,37.27754722222222,-7.568465558,-1.023370614,-1.565927789
SAMP552,South Africa,-32.75416666666667,18.325,-7.256118347,-1.284673296,-1.691463058
SAMP56,Kenya,0.04266388888888889,37.27754722222222,-8.048652704,-1.041485728,-1.480175307
SAMP567,South Africa,-25.770833333333332,31.083333333333332,-8.363678798,-0.556834769,-1.647168262
SAMP57,Kenya,0.4614972222222222,38.08498055555556,-8.932827542,-1.098351635,-1.962939924
SAMP572,South Africa,-25.770833333333332,31.083333333333332,-7.738421159,-1.282622793,-2.101395619
SAMP576,South Africa,-25.770833333333332,31.083333333333332,-7.708561721,-0.907496355,-2.170902684
SAMP577,South Africa,-25.770833333333332,31.083333333333332,-8.08261662,-0.96499911,-2.374529451
SAMP58,Kenya,0.4614972222222222,38.08498055555556,-8.601016202,-0.473148215,-1.283239408
SAMP582,South Africa,-26.8,25.208333333333332,-7.513910624,-1.064503925,-2.422963094
SAMP585,South Africa,-26.8,25.208333333333332,-7.958406008,-0.947826968,-1.550947574
SAMP589,South Africa,-26.8,25.208333333333332,-8.43677456,-1.297188854,-1.558710421
SAMP59,Kenya,0.0005166666666666667,37.32926944444445,-6.594311908,-1.612506242,-0.851682988
SAMP595,South Africa,-26.8,25.208333333333332,-7.617030271,-0.972844016,-1.477249465
SAMP6,Kenya,0.1525611111111111,34.85568888888889,-6.915676166,-1.097094971,-1.076144835
SAMP60,Kenya,0.0005166666666666667,37.32926944444445,-7.552546101,-0.73322839,-1.401926918
SAMP61,Kenya,0.008902777777777777,37.34868055555556,-7.180243446,0.371894262,-1.574227322
SAMP618,South Africa,-33.0125,18.229166666666664,-7.375723361,-0.770425291,-1.840189686
SAMP62,Kenya,0.008902777777777777,37.34868055555556,-7.626805703,-0.056125752,-1.19895545
SAMP623,South Africa,-33.0125,18.229166666666664,-7.356031224,-0.137774354,-2.225193495
SAMP625,South Africa,-33.0125,18.229166666666664,-7.084343197,-1.602974582,-2.023957824
SAMP628,South Africa,-33.0125,18.229166666666664,-7.546189747,-1.411341549,-1.96936442
SAMP63,Kenya,-1.1333333333333333,37.68333333333333,-7.980949511,-1.122798178,-1.814760997
SAMP64,Kenya,-1.1333333333333333,37.68333333333333,-7.915260145,-0.564599697,-1.871567032
SAMP642,South Africa,-34.425,18.454166666666666,-7.958783259,-0.562742922,-1.813199424
SAMP643,South Africa,-34.425,18.454166666666666,-8.225350676,-1.523039054,-1.855779306
SAMP644,South Africa,-34.425,18.454166666666666,-7.918738171,-1.600794265,-1.88411362
SAMP645,South Africa,-34.425,18.454166666666666,-8.257608711,-1.499550107,-1.991060415
SAMP646,South Africa,-34.425,18.454166666666666,-7.984803702,-0.996963687,-2.293968671
SAMP647,South Africa,-34.425,18.454166666666666,-8.154489505,-1.141621918,-1.46576387
SAMP648,South Africa,-34.425,18.454166666666666,-7.654839611,-0.758125093,-2.066002632
SAMP649,South Africa,-34.425,18.454166666666666,-7.826417662,-0.719863715,-1.68991321
SAMP65,Seychelles,-4.738111111111111,55.493944444444445,0.667769046,1.901733305,-2.711829001
SAMP657,South Africa,-33.87916666666667,18.433333333333334,-8.146277385,-1.382953971,-1.282013484
SAMP659,South Africa,-33.87916666666667,18.433333333333334,-7.91706155,-1.704840123,-1.989732066
SAMP66,Seychelles,-4.738111111111111,55.493944444444445,-1.208021901,2.080808328,-2.876419325
SAMP661,South Africa,-33.87916666666667,18.433333333333334,-7.194383954,-1.850026018,-2.042548189
SAMP663,South Africa,-33.87916666666667,18.433333333333334,-7.885443128,-1.275978846,-2.170078731
SAMP67,Seychelles,-4.603694444444444,55.45916666666667,-2.143548263,1.683373572,-2.460502305
SAMP68,Seychelles,-4.603694444444444,55.45916666666667,-2.307597437,1.804164719,-2.9676177
SAMP680,South Africa,-25.058333333333334,31.045833333333334,-7.681425734,-0.115433805,-1.01479549
SAMP685,South Africa,-25.058333333333334,31.045833333333334,-7.859833257,-1.614836459,-1.529008223
SAMP69,Seychelles,-21.188669444444443,47.15710555555555,-1.502797773,1.81854521,-3.807799428
SAMP691,South Africa,-25.058333333333334,31.045833333333334,-7.319411943,-0.327754512,-1.779474582
SAMP695,South Africa,-25.058333333333334,31.045833333333334,-7.544986284,-1.17974539,-1.700159544
SAMP7,Kenya,0.25774444444444444,34.751105555555554,-7.533769224,-1.879119298,-1.451864132
SAMP70,Seychelles,-4.7172777777777775,55.519888888888886,-1.874910813,1.031971989,-3.576727482
SAMP700,South Africa,-24.520833333333332,23.879166666666666,-7.921894899,-1.289214158,-2.20229572
SAMP702,South Africa,-24.520833333333332,23.879166666666666,-7.244262656,-0.970250727,-1.95534255
SAMP705,South Africa,-24.520833333333332,23.879166666666666,-8.164031952,-1.60952986,-2.252237723
SAMP709,South Africa,-24.520833333333332,23.879166666666666,-7.964093084,-0.675419025,-1.867864571
SAMP72,Seychelles,-4.610027777777778,55.43472222222222,-1.62239282,0.721191965,-3.026042732
SAMP726,South Africa,-28.441666666666666,26.733333333333334,-7.82761204,-1.008584519,-2.354868307
SAMP727,South Africa,-28.441666666666666,26.733333333333334,-7.071971024,-0.981398786,-1.010748291
SAMP728,South Africa,-28.441666666666666,26.733333333333334,-7.816013307,-0.463467872,-1.656995294
SAMP729,South Africa,-28.441666666666666,26.733333333333334,-7.723903917,-1.784248067,-1.307627563
SAMP73,Seychelles,-4.617138888888889,55.42066666666666,-1.4550889,1.608003229,-3.180523818
SAMP730,South Africa,-28.441666666666666,26.733333333333334,-8.112253696,-0.697010151,-2.093125955
SAMP731,South Africa,-28.441666666666666,26.733333333333334,-7.974464837,-1.424835304,-1.941838458
SAMP732,South Africa,-28.441666666666666,26.733333333333334,-7.292489523,-0.473253568,-2.448769134
SAMP733,South Africa,-28.441666666666666,26.733333333333334,-7.299115265,-0.737005236,-1.618034028
SAMP74,Seychelles,-4.617138888888889,55.42066666666666,-2.154251618,0.839611556,-1.980072256
SAMP75,Seychelles,-4.327555555555556,55.716750000000005,-2.308075378,0.937156124,-1.92223325
SAMP757,South Africa,-28.8125,26.070833333333333,-7.028873391,-2.049291793,-1.821437972
SAMP759,South Africa,-28.8125,26.070833333333333,-8.019102473,-1.125345001,-1.518981804
SAMP76,Seychelles,-4.327555555555556,55.716750000000005,-1.841361127,0.812458303,-2.291976654
SAMP77,Seychelles,-4.321194444444444,55.75044444444445,-1.784979916,0.669770822,-1.828901859
SAMP776,South Africa,-28.8125,26.070833333333333,-7.784760074,-0.566890421,-1.497680274
SAMP78,Seychelles,-4.321194444444444,55.75044444444445,-2.801141439,1.210677171,-3.586293818
SAMP781,South Africa,-28.8125,26.070833333333333,-8.203700337,-0.99987585,-2.138225555
SAMP785,Mexico,19.175002777777777,-100.92146944444445,-2.538490312,2.503207422,2.11187035
SAMP786,Mexico,19.175002777777777,-100.92146944444445,-2.223936266,2.592561726,2.108695194
SAMP787,Mexico,19.175002777777777,-100.92146944444445,-2.508135576,1.652118989,-0.291257452
SAMP788,Mexico,19.175002777777777,-99.07853055555555,-2.97582189,0.944038392,0.735747893
SAMP8,Kenya,0.25774444444444444,34.751105555555554,-7.419623599,-1.357563098,-1.44677817
SAMP80,Seychelles,-4.440027777777778,55.22577777777778,-3.698775492,0.466081903,-2.374146529
SAMP81,Seychelles,-4.3485,55.831722222222226,-2.973614928,0.854435779,-3.047132564
SAMP83,Seychelles,-4.349777777777778,55.83211111111112,-2.85939981,0.415236017,-3.338600787
SAMP835,Mexico,19.216466666666665,-100.93472222222222,-2.501004834,1.702745863,0.780842905
SAMP836,Mexico,19.216466666666665,-100.93472222222222,-1.280870468,0.971515726,0.674014105
SAMP837,Mexico,19.216466666666665,-100.93472222222222,-2.451365454,2.114813366,1.239891135
SAMP838,Mexico,19.216466666666665,-100.93472222222222,-0.943493844,1.019000457,1.266856216
SAMP839,Mexico,19.216466666666665,-100.93472222222222,0.052483049,0.111179111,0.38067295
SAMP840,Mexico,19.216466666666665,-99.06527777777778,0.479538405,1.732844063,0.230859726
SAMP841,Mexico,19.216466666666665,-99.06527777777778,-2.028527233,1.244161055,-0.292000211
SAMP842,Mexico,19.216466666666665,-99.06527777777778,-2.127444328,1.439107857,1.279976298
SAMP85,Madagascar,-21.188669444444443,47.15710555555555,-7.618458177,-0.672725399,-2.215201577
SAMP86,Madagascar,-21.188669444444443,47.15710555555555,-7.746264088,-0.255626676,-2.057488519
SAMP87,Madagascar,-21.259058333333332,47.16715,-7.571056247,-0.835147512,-2.258740134
SAMP88,Madagascar,-21.259058333333332,47.16715,-7.373996392,-0.373316169,-1.853274765
SAMP885,Mexico,19.17227777777778,-98.97412777777778,-3.186795433,0.254306237,1.461257517
SAMP887,Mexico,19.17227861111111,-98.97412833333334,-2.450506468,1.224555427,0.211903475
SAMP889,Mexico,19.17227861111111,-98.97412833333334,-1.319154396,1.582105105,3.271576239
SAMP89,Madagascar,-21.254708333333333,47.15710555555555,-7.734303602,-0.68182452,-1.983480169
SAMP891,Mexico,19.17227861111111,-98.97412833333334,-2.558936924,1.048644592,2.233490043
SAMP9,Kenya,0.27855555555555556,34.487316666666665,-7.086712896,-1.199597813,-1.343564996
SAMP90,Madagascar,-21.254708333333333,47.15710555555555,-7.874788124,-0.479430907,-2.223715806
SAMP91,Madagascar,-21.17963888888889,47.17791111111111,-7.528314998,-0.647188206,-1.994304697
SAMP915,Mexico,19.24536861111111,-98.97481333333333,0.423688643,1.233761636,-0.083039845
SAMP917,Mexico,19.24536861111111,-98.97481333333333,-1.269108626,0.061730793,0.503439801
SAMP92,Madagascar,-21.17963888888889,47.17791111111111,-7.499059947,-0.648126662,-2.160002043
SAMP920,Mexico,19.24536861111111,-98.97481333333333,-1.63547892,0.219282977,-0.217163455
SAMP921,Mexico,19.24536861111111,-98.97481333333333,-1.303278376,1.731985313,2.965534714
SAMP922,Mexico,19.24536861111111,-98.97481333333333,-1.039245932,1.449796852,2.332899359
SAMP93,Madagascar,-21.229319444444442,47.10102222222223,-7.325259004,-0.561420436,-1.719998
SAMP94,Madagascar,-21.229319444444442,47.10102222222223,-6.908992253,-0.36058446,-1.848037011
SAMP97,Madagascar,-21.19761111111111,47.166525,-8.015319892,-0.872808457,-2.225931636
SAMP99,Madagascar,-21.21642222222222,47.16356388888889,-8.229510775,-1.062408379,-2.221242178
